epoch,age_output_accuracy,age_output_loss,emotion_output_accuracy,emotion_output_loss,ethnicity_output_accuracy,ethnicity_output_loss,gender_output_accuracy,gender_output_loss,learning_rate,loss,val_age_output_accuracy,val_age_output_loss,val_emotion_output_accuracy,val_emotion_output_loss,val_ethnicity_output_accuracy,val_ethnicity_output_loss,val_gender_output_accuracy,val_gender_output_loss,val_loss
0,0.3909970223903656,1.1211251020431519,0.16718749701976776,1.9853075742721558,0.7424107193946838,0.7352652549743652,0.797247052192688,0.5157270431518555,0.0003000000142492354,3.068220376968384,0.3806547522544861,1.097429633140564,0.1428571492433548,1.9459495544433594,0.7654761672019958,1.0568697452545166,0.7970238327980042,0.6739922165870667,3.225334644317627
1,0.4203869104385376,1.0727016925811768,0.23876488208770752,1.8656703233718872,0.7528274059295654,0.6990939974784851,0.8072916865348816,0.4912807047367096,0.0003000000142492354,2.8989531993865967,0.3806547522544861,1.0959908962249756,0.1428571492433548,1.94606614112854,0.7654761672019958,1.0050599575042725,0.7970238327980042,0.6530853509902954,3.192547559738159
2,0.45476189255714417,1.0420722961425781,0.3250744044780731,1.712604284286499,0.7551339268684387,0.673781156539917,0.8064731955528259,0.4740390479564667,0.0003000000142492354,2.712742805480957,0.3806547522544861,1.0951898097991943,0.1428571492433548,1.946160912513733,0.7654761672019958,0.9547240138053894,0.7970238327980042,0.6307795643806458,3.16046404838562
3,0.47968751192092896,1.0149855613708496,0.39747023582458496,1.567821741104126,0.7553571462631226,0.6603795289993286,0.8065476417541504,0.4634844958782196,0.0003000000142492354,2.5445499420166016,0.3806547522544861,1.0938951969146729,0.1428571492433548,1.947048306465149,0.7654761672019958,0.8952575325965881,0.7970238327980042,0.6016709208488464,3.122274398803711
4,0.4995535612106323,0.994849443435669,0.4839285612106323,1.4081037044525146,0.7640625238418579,0.6348774433135986,0.811532735824585,0.4493349492549896,0.0003000000142492354,2.357767343521118,0.3806547522544861,1.0940641164779663,0.1428571492433548,1.9491701126098633,0.7654761672019958,0.818044126033783,0.7970238327980042,0.5740604400634766,3.0777571201324463
5,0.5078868865966797,0.9748267531394958,0.5532737970352173,1.2459431886672974,0.7701637148857117,0.6124154329299927,0.8124256134033203,0.44031772017478943,0.0003000000142492354,2.171659469604492,0.3806547522544861,1.0957516431808472,0.1428571492433548,1.9530906677246094,0.7654761672019958,0.7905162572860718,0.7970238327980042,0.5624291300773621,3.065192461013794
6,0.5333333611488342,0.9488352537155151,0.619940459728241,1.0821442604064941,0.7799851298332214,0.5876435041427612,0.815625011920929,0.43537637591362,0.0003000000142492354,1.9809963703155518,0.3806547522544861,1.1002264022827148,0.1428571492433548,1.9595319032669067,0.7654761672019958,0.7469452023506165,0.7970238327980042,0.5453281998634338,3.0471627712249756
7,0.5563988089561462,0.9199541807174683,0.6822916865348816,0.926805853843689,0.7971726059913635,0.5438583493232727,0.8149553537368774,0.4310046136379242,0.0003000000142492354,1.7880135774612427,0.3806547522544861,1.1084643602371216,0.1428571492433548,1.9660089015960693,0.7654761672019958,0.7215145826339722,0.7970238327980042,0.529779314994812,3.0403783321380615
8,0.5773809552192688,0.881058394908905,0.7253720164299011,0.809209406375885,0.8106398582458496,0.5120027661323547,0.817559540271759,0.41919460892677307,0.0003000000142492354,1.6314984560012817,0.3806547522544861,1.1125290393829346,0.1428571492433548,1.9700660705566406,0.7654761672019958,0.696759819984436,0.7970238327980042,0.5243436694145203,3.032425880432129
9,0.602529764175415,0.8513728380203247,0.7636160850524902,0.6997532248497009,0.8247767686843872,0.472396582365036,0.8184523582458496,0.414360374212265,0.0003000000142492354,1.4859464168548584,0.3806547522544861,1.1184563636779785,0.1428571492433548,1.9819918870925903,0.7654761672019958,0.6837829351425171,0.7970238327980042,0.5157105922698975,3.0383048057556152
10,0.6185267567634583,0.8242314457893372,0.7848214507102966,0.6336666345596313,0.8402529954910278,0.43452125787734985,0.8208333253860474,0.4044303894042969,0.0003000000142492354,1.3843721151351929,0.3806547522544861,1.139366865158081,0.1428571492433548,1.990007996559143,0.7654761672019958,0.6818820238113403,0.7970238327980042,0.5052857398986816,3.052899122238159
11,0.6421130895614624,0.7836568355560303,0.8163690567016602,0.5463853478431702,0.8500000238418579,0.41031089425086975,0.8242559432983398,0.4038158655166626,0.0003000000142492354,1.2645139694213867,0.3806547522544861,1.1567238569259644,0.1428571492433548,2.004962682723999,0.7654761672019958,0.6985228061676025,0.7970238327980042,0.5059651732444763,3.0845696926116943
12,0.6660714149475098,0.738029420375824,0.8477678298950195,0.45982229709625244,0.8648809790611267,0.36313846707344055,0.824999988079071,0.39819297194480896,0.0003000000142492354,1.1298644542694092,0.3806547522544861,1.2091338634490967,0.1428571492433548,2.0338354110717773,0.7654761672019958,0.7272475361824036,0.7970238327980042,0.5007243752479553,3.1525745391845703
13,0.6940476298332214,0.7005680799484253,0.8601934313774109,0.4204661548137665,0.8769345283508301,0.33866235613822937,0.8273065686225891,0.3932432532310486,0.0003000000142492354,1.0580543279647827,0.3806547522544861,1.223397135734558,0.1428571492433548,2.0458359718322754,0.7654761672019958,0.752030611038208,0.7970238327980042,0.5004103183746338,3.184189796447754
14,0.7537946701049805,0.573695957660675,0.932812511920929,0.20837396383285522,0.9142857193946838,0.2428823858499527,0.8358631134033203,0.3750913441181183,0.0001500000071246177,0.7291902899742126,0.3806547522544861,1.358251929283142,0.1428571492433548,2.13834285736084,0.7654761672019958,0.9024521708488464,0.7970238327980042,0.503987193107605,3.420053005218506
15,0.8262648582458496,0.42341065406799316,0.9747768044471741,0.08521897345781326,0.9505208134651184,0.1480274349451065,0.8403273820877075,0.35260552167892456,0.0001500000071246177,0.4767196774482727,0.3806547522544861,1.5861361026763916,0.1428571492433548,2.199950933456421,0.7654761672019958,1.0736922025680542,0.7970238327980042,0.5117312669754028,3.6837918758392334
16,0.8889136910438538,0.2939183712005615,0.9881696701049805,0.04301278293132782,0.9712053537368774,0.08810736984014511,0.8499255776405334,0.33236411213874817,0.0001500000071246177,0.3337348699569702,0.3806547522544861,1.9247733354568481,0.1428571492433548,2.2372570037841797,0.7654761672019958,1.2996149063110352,0.7970238327980042,0.5223872065544128,4.006260871887207
17,0.9279018044471741,0.1967238336801529,0.9889881014823914,0.03822069242596626,0.9789434671401978,0.06628330051898956,0.8649553656578064,0.30518579483032227,0.0001500000071246177,0.26128003001213074,0.3806547522544861,2.2808077335357666,0.1428571492433548,2.2542026042938232,0.7654761672019958,1.4485760927200317,0.7970238327980042,0.535408616065979,4.280161380767822
18,0.9445684552192688,0.15888427197933197,0.9872767925262451,0.04120837524533272,0.9767857193946838,0.06299614161252975,0.8798363208770752,0.27310872077941895,0.0001500000071246177,0.2340811789035797,0.3806547522544861,2.622544288635254,0.1428571492433548,2.3432629108428955,0.7654761672019958,1.6670867204666138,0.7970238327980042,0.5539278984069824,4.655454635620117
19,0.9598958492279053,0.11620695888996124,0.9895089268684387,0.03451157361268997,0.9851190447807312,0.04426412284374237,0.9040922522544861,0.2340099811553955,7.500000356230885e-05,0.18495012819766998,0.3806547522544861,2.8257429599761963,0.1428571492433548,2.398440361022949,0.7654761672019958,1.7328845262527466,0.7970238327980042,0.5845145583152771,4.853325366973877
20,0.9855654835700989,0.0569332130253315,0.997247040271759,0.014100993052124977,0.9945684671401978,0.021291455253958702,0.9240327477455139,0.18627117574214935,7.500000356230885e-05,0.10909463465213776,0.3806547522544861,3.1424295902252197,0.1428571492433548,2.388749122619629,0.7654761672019958,1.9044387340545654,0.7970238327980042,0.6395758390426636,5.105230808258057
21,0.9935267567634583,0.03195669874548912,0.9987351298332214,0.008276574313640594,0.9958333373069763,0.016498573124408722,0.9459821581840515,0.13814093172550201,7.500000356230885e-05,0.073946513235569,0.3806547522544861,3.4886202812194824,0.1428571492433548,2.406554937362671,0.7654761672019958,2.0532257556915283,0.7970238327980042,0.726058304309845,5.39691686630249
22,0.9962053298950195,0.022272536531090736,0.9988839030265808,0.008208546787500381,0.997247040271759,0.011847740970551968,0.9690476059913635,0.09068826586008072,7.500000356230885e-05,0.05247516930103302,0.3806547522544861,3.758718490600586,0.1428571492433548,2.4231109619140625,0.7654761672019958,2.195681571960449,0.7970238327980042,0.8185863494873047,5.648126602172852
23,0.9973214268684387,0.015546546317636967,0.9987351298332214,0.006872645579278469,0.9976934790611267,0.009183136746287346,0.9830357432365417,0.05747693404555321,7.500000356230885e-05,0.03648056834936142,0.3806547522544861,4.012138843536377,0.1428571492433548,2.43570613861084,0.7654761672019958,2.351123332977295,0.7970238327980042,0.9349139928817749,5.900843620300293
24,0.9976934790611267,0.014257777482271194,0.9994791746139526,0.005092398263514042,0.9982143044471741,0.008118231780827045,0.992782711982727,0.03543952852487564,3.7500001781154424e-05,0.026912257075309753,0.3806547522544861,4.1902618408203125,0.1428571492433548,2.444046974182129,0.7654761672019958,2.4406845569610596,0.7970238327980042,1.0092710256576538,6.065738201141357
25,0.9991071224212646,0.009605414234101772,0.9994791746139526,0.0045735789462924,0.999032735824585,0.005663936957716942,0.9946428537368774,0.026642324402928352,3.7500001781154424e-05,0.020200947299599648,0.3806547522544861,4.277287006378174,0.1428571492433548,2.4795055389404297,0.7654761672019958,2.5414350032806396,0.7970238327980042,1.0737313032150269,6.214878559112549
26,0.9995535612106323,0.007823213934898376,0.999032735824585,0.004668807610869408,0.9989583492279053,0.0058568562380969524,0.9969494342803955,0.019490521401166916,3.7500001781154424e-05,0.01735600084066391,0.3806547522544861,4.413690090179443,0.1428571492433548,2.4986796379089355,0.7654761672019958,2.617483377456665,0.7970238327980042,1.150896668434143,6.363814353942871
27,0.9991815686225891,0.00800030492246151,0.9995535612106323,0.003578545991331339,0.9991815686225891,0.0048863585107028484,0.9979166388511658,0.01596478372812271,3.7500001781154424e-05,0.014811309985816479,0.3806547522544861,4.487825870513916,0.1428571492433548,2.5312466621398926,0.7654761672019958,2.707124710083008,0.7970238327980042,1.2222442626953125,6.500068187713623
28,0.9992559552192688,0.006916886195540428,0.9994791746139526,0.0033988477662205696,0.999404788017273,0.00433516688644886,0.9988839030265808,0.012785191647708416,3.7500001781154424e-05,0.012860429473221302,0.3806547522544861,4.6456828117370605,0.1428571492433548,2.5404484272003174,0.7654761672019958,2.780003309249878,0.7970238327980042,1.2816743850708008,6.642495632171631
29,0.9994791746139526,0.005601875949651003,0.9999256134033203,0.002515772357583046,0.9995535612106323,0.0036755225155502558,0.9992559552192688,0.011258269660174847,1.8750000890577212e-05,0.010531949810683727,0.3806547522544861,4.720965385437012,0.1428571492433548,2.548806667327881,0.7654761672019958,2.8287713527679443,0.7970238327980042,1.3217053413391113,6.725176811218262
30,0.9997023940086365,0.005124575924128294,0.9994791746139526,0.003056946909055114,0.999404788017273,0.003903329139575362,0.9992559552192688,0.009136025793850422,1.8750000890577212e-05,0.010311705991625786,0.3806547522544861,4.80446720123291,0.1428571492433548,2.5626938343048096,0.7654761672019958,2.8764355182647705,0.7970238327980042,1.3595036268234253,6.816196918487549
31,0.9997767806053162,0.004618094768375158,0.9998511672019958,0.0020362641662359238,0.999404788017273,0.0033084836322814226,0.9995535612106323,0.008816961199045181,1.8750000890577212e-05,0.008644642308354378,0.3806547522544861,4.879233360290527,0.1428571492433548,2.5769670009613037,0.7654761672019958,2.924755334854126,0.7970238327980042,1.396109700202942,6.903132915496826
32,0.9999256134033203,0.0041673919185996056,0.9997023940086365,0.0022238094825297594,0.999627947807312,0.002835702383890748,0.999627947807312,0.00809492263942957,1.8750000890577212e-05,0.008153831586241722,0.3806547522544861,4.957611083984375,0.1428571492433548,2.5893399715423584,0.7654761672019958,2.973498582839966,0.7970238327980042,1.4295417070388794,6.989212989807129
33,0.999627947807312,0.003892324399203062,0.9997767806053162,0.002003032248467207,0.9997023940086365,0.0029999902471899986,0.9994791746139526,0.007127239368855953,1.8750000890577212e-05,0.007587362080812454,0.3806547522544861,5.042656421661377,0.1428571492433548,2.5939464569091797,0.7654761672019958,3.0195372104644775,0.7970238327980042,1.4645510911941528,7.070010185241699
34,0.9997023940086365,0.003928912337869406,0.9999256134033203,0.0017762320348992944,0.9999256134033203,0.002728427294641733,0.9999256134033203,0.006301955785602331,9.375000445288606e-06,0.006995487958192825,0.3806547522544861,5.12461519241333,0.1428571492433548,2.597120761871338,0.7654761672019958,3.0587310791015625,0.7970238327980042,1.488442063331604,7.141003608703613
35,0.9997767806053162,0.0035727599170058966,0.9998511672019958,0.001903414260596037,0.9998511672019958,0.0022083118092268705,0.9997767806053162,0.0060393549501895905,9.375000445288606e-06,0.006605757400393486,0.3806547522544861,5.194205284118652,0.1428571492433548,2.601903200149536,0.7654761672019958,3.0940732955932617,0.7970238327980042,1.5099103450775146,7.204752445220947
36,0.9997767806053162,0.00361588760279119,0.9999256134033203,0.001835702103562653,0.9998511672019958,0.0025557472836226225,0.9997767806053162,0.005799406673759222,9.375000445288606e-06,0.0066613429225981236,0.3806547522544861,5.270452499389648,0.1428571492433548,2.6049723625183105,0.7654761672019958,3.118223190307617,0.7970238327980042,1.5313735008239746,7.26447868347168
37,0.999627947807312,0.003717635991051793,0.9998511672019958,0.001993320882320404,0.9997023940086365,0.0024824198335409164,0.9997767806053162,0.005597421899437904,9.375000445288606e-06,0.0067725758999586105,0.3806547522544861,5.3446807861328125,0.1428571492433548,2.609884738922119,0.7654761672019958,3.1490392684936523,0.7970238327980042,1.55121910572052,7.327902793884277
38,0.9994791746139526,0.0037628316786140203,0.9998511672019958,0.0018646620446816087,0.9995535612106323,0.002693470101803541,0.9995535612106323,0.006049798801541328,9.375000445288606e-06,0.006907752715051174,0.3806547522544861,5.425751209259033,0.1428571492433548,2.6140363216400146,0.7654761672019958,3.1763288974761963,0.7970238327980042,1.5676217079162598,7.391152858734131
39,0.999627947807312,0.0034478537272661924,0.9999256134033203,0.0015541891334578395,0.9997023940086365,0.0022035781294107437,0.999627947807312,0.005549311637878418,4.687500222644303e-06,0.006044699344784021,0.3806547522544861,5.478452682495117,0.1428571492433548,2.6170268058776855,0.7654761672019958,3.1966772079467773,0.7970238327980042,1.5812050104141235,7.434734344482422
40,0.9999256134033203,0.0030820341780781746,1.0,0.001556165749207139,0.9994791746139526,0.0023430355358868837,0.9999256134033203,0.005075644701719284,4.687500222644303e-06,0.0057913921773433685,0.3806547522544861,5.528891563415527,0.1428571492433548,2.6220593452453613,0.7654761672019958,3.213582992553711,0.7970238327980042,1.5916155576705933,7.476528167724609
41,0.9999256134033203,0.0033020025584846735,0.9998511672019958,0.0016779061406850815,0.9997023940086365,0.0022308991756290197,0.9999256134033203,0.004897900391370058,4.687500222644303e-06,0.005913726054131985,0.3806547522544861,5.5815558433532715,0.1428571492433548,2.6252522468566895,0.7654761672019958,3.2290024757385254,0.7970238327980042,1.6008321046829224,7.516475200653076
42,0.9998511672019958,0.0029565144795924425,0.9999256134033203,0.0015583898639306426,0.9999256134033203,0.0016583413816988468,0.9997767806053162,0.004938268568366766,4.687500222644303e-06,0.005347299389541149,0.3806547522544861,5.633784770965576,0.1428571492433548,2.628610134124756,0.7654761672019958,3.239657163619995,0.7970238327980042,1.6113829612731934,7.554413318634033
43,0.9997767806053162,0.003033059649169445,0.9995535612106323,0.0022170415613800287,0.9999256134033203,0.0017971558263525367,0.9997023940086365,0.005313870497047901,4.687500222644303e-06,0.006226310506463051,0.3806547522544861,5.669986248016357,0.1428571492433548,2.632342576980591,0.7654761672019958,3.2503209114074707,0.7970238327980042,1.6191246509552002,7.583873748779297
44,1.0,0.002585825975984335,0.9999256134033203,0.0016031130217015743,0.9997767806053162,0.0025937145110219717,0.9998511672019958,0.0045884945429861546,2.3437501113221515e-06,0.005569432396441698,0.3806547522544861,5.707645416259766,0.1428571492433548,2.635798215866089,0.7654761672019958,3.2560322284698486,0.7970238327980042,1.6217166185379028,7.609713077545166
45,0.9998511672019958,0.0029365606606006622,0.9998511672019958,0.0014350666897371411,0.9997767806053162,0.0020136532839387655,0.9999256134033203,0.004671613685786724,2.3437501113221515e-06,0.0053116572089493275,0.3806547522544861,5.737069129943848,0.1428571492433548,2.6404473781585693,0.7654761672019958,3.25980806350708,0.7970238327980042,1.6242674589157104,7.631648540496826
46,0.9998511672019958,0.002832213183864951,0.9997767806053162,0.0016096862964332104,0.9994791746139526,0.0025229465682059526,0.9998511672019958,0.004595228470861912,2.3437501113221515e-06,0.0056658340618014336,0.3806547522544861,5.746363162994385,0.1428571492433548,2.646503210067749,0.7654761672019958,3.2627148628234863,0.7970238327980042,1.6273751258850098,7.644688129425049
47,0.9998511672019958,0.0028437215369194746,0.9998511672019958,0.001512720133177936,0.9997023940086365,0.002328485017642379,0.9997023940086365,0.004930260591208935,2.3437501113221515e-06,0.005577901378273964,0.3806547522544861,5.736783504486084,0.1428571492433548,2.6526458263397217,0.7654761672019958,3.2630324363708496,0.7970238327980042,1.6279144287109375,7.646291255950928
48,1.0,0.002567069372162223,0.9998511672019958,0.0015926593914628029,0.9997767806053162,0.0020044511184096336,0.9998511672019958,0.004682740196585655,2.3437501113221515e-06,0.005283241625875235,0.3806547522544861,5.716559410095215,0.1428571492433548,2.658482551574707,0.7654761672019958,3.260627508163452,0.7970238327980042,1.6280405521392822,7.640747547149658
49,0.9998511672019958,0.002926051151007414,0.9998511672019958,0.0015801150584593415,0.9997023940086365,0.0019133796449750662,0.9999256134033203,0.004252895247191191,1.1718750556610757e-06,0.005275698844343424,0.3806547522544861,5.678859233856201,0.1428571492433548,2.664029359817505,0.7654761672019958,3.255763053894043,0.7970238327980042,1.6246834993362427,7.623970031738281
